-16.375000, 2.750000, -14.291667
-16.916667, 2.625000, -14.333333
-17.333333, 3.166667, -17.125000
-16.250000, 3.458333, -15.833333
-15.250000, 4.125000, -17.708333
-14.500000, 4.375000, -14.833333
-14.000000, 5.375000, -16.500000
-13.000000, 6.041667, -15.250000
-11.208333, 5.000000, -13.833333
-11.333333, 4.833333, -14.083333
-11.083333, 4.625000, -14.250000
-10.458333, 5.625000, -12.916667
-9.708333, 6.625000, -13.458333
-8.875000, 6.750000, -12.333333
-8.083333, 7.708333, -11.666667
-7.791667, 8.833333, -11.708333
-7.416667, 8.625000, -11.333333
-7.125000, 6.500000, -11.291667
-7.375000, 6.500000, -11.541667
-7.375000, 6.333333, -11.791667
-7.666667, 6.500000, -11.791667
-7.958333, 6.083333, -11.958333
-8.416667, 6.333333, -11.958333
-8.083333, 6.750000, -11.750000
-9.166667, 7.916667, -13.375000
-9.833333, 9.291667, -13.041667
-15.833333, 7.541667, -12.958333
-15.750000, 7.541667, -13.000000
-15.958333, 7.666667, -13.166667
-15.750000, 7.375000, -13.041667
-15.875000, 7.291667, -12.958333
-16.083333, 7.291667, -12.916667
-16.333333, 7.125000, -12.958333
-15.875000, 7.375000, -12.916667
-16.291667, 7.125000, -13.041667
-16.000000, 7.416667, -13.041667
-16.125000, 7.500000, -13.208333
-16.041667, 7.291667, -12.791667
-16.083333, 7.208333, -12.916667
-15.958333, 7.250000, -12.750000
-15.916667, 6.958333, -13.125000
-15.791667, 7.000000, -12.958333
-16.000000, 7.375000, -13.083333
-16.000000, 7.416667, -13.083333
-16.000000, 7.166667, -13.166667
-16.250000, 7.208333, -13.000000
-16.291667, 7.416667, -13.041667
-16.208333, 7.625000, -12.875000
-16.166667, 7.250000, -13.041667
-16.166667, 7.375000, -12.791667
-16.041667, 7.583333, -12.916667
-15.958333, 7.250000, -12.666667
-16.083333, 7.375000, -12.625000
-16.041667, 7.416667, -13.000000
-16.041667, 7.333333, -12.833333
-16.041667, 7.375000, -12.875000
-16.125000, 7.000000, -13.083333
-15.916667, 7.083333, -12.916667
-15.958333, 7.125000, -13.125000
-16.166667, 6.958333, -13.083333
-15.916667, 7.208333, -12.958333
-15.875000, 7.291667, -12.958333
-15.833333, 7.208333, -12.916667
-15.666667, 7.125000, -13.166667
-15.750000, 7.083333, -13.333333
-15.958333, 7.083333, -13.041667
-16.000000, 7.250000, -12.916667
-15.875000, 7.208333, -13.208333
-15.791667, 7.166667, -12.916667
-16.000000, 7.041667, -12.583333
-15.333333, 6.333333, -12.041667
-15.041667, 5.583333, -11.666667
-14.291667, 3.750000, -11.125000
-13.000000, 2.375000, -11.083333
-12.375000, 3.750000, -11.375000
-12.125000, 4.958333, -10.875000
-11.625000, 6.000000, -10.458333
-11.625000, 6.583333, -10.333333
-11.000000, 8.333333, -10.208333
-10.958333, 8.666667, -10.541667
-11.708333, 9.416667, -11.041667
-12.333333, 8.666667, -11.958333
-13.000000, 7.250000, -12.916667
-13.416667, 6.958333, -13.375000
-13.416667, 6.291667, -14.166667
-13.458333, 5.875000, -13.458333
-13.125000, 5.458333, -13.833333
-12.916667, 5.458333, -13.666667
-12.000000, 5.166667, -14.166667
-11.333333, 5.875000, -14.041667
-10.458333, 7.000000, -13.541667
-8.833333, 8.000000, -12.958333
-8.125000, 9.250000, -12.416667
-6.875000, 8.583333, -11.458333
-6.666667, 8.166667, -11.666667
-6.708333, 8.000000, -10.375000
-7.291667, 7.666667, -10.958333
-7.708333, 7.666667, -10.541667
-7.208333, 7.416667, -10.208333
-7.083333, 6.375000, -9.833333
-8.166667, 5.833333, -10.208333
-9.041667, 5.125000, -10.250000
-9.833333, 3.750000, -10.375000
-10.250000, 3.416667, -10.958333
-11.416667, 3.375000, -11.541667
-12.250000, 3.083333, -12.250000
-12.916667, 2.500000, -12.041667
-13.791667, 3.125000, -13.541667
-14.375000, 3.375000, -13.375000
-14.583333, 3.333333, -14.250000
-14.583333, 3.125000, -15.000000
-14.291667, 3.333333, -14.666667
-13.833333, 4.125000, -15.041667
-12.791667, 4.666667, -14.625000
-11.583333, 5.666667, -14.416667
-11.041667, 5.541667, -14.083333
-10.333333, 5.250000, -13.791667
-9.458333, 5.666667, -13.125000
-8.625000, 5.333333, -12.666667
-7.916667, 6.041667, -11.875000
-7.291667, 6.750000, -12.000000
-7.208333, 6.791667, -11.666667
-6.708333, 6.791667, -11.833333
-6.666667, 7.208333, -11.666667
-6.625000, 7.375000, -11.666667
-6.416667, 7.000000, -11.416667
-6.791667, 6.583333, -12.125000
-6.583333, 6.375000, -11.625000
-6.458333, 6.208333, -11.541667
-6.708333, 6.208333, -12.208333
-16.875000, 6.000000, -13.291667
-17.166667, 6.166667, -13.583333
-17.041667, 6.000000, -13.375000
-17.125000, 6.250000, -13.333333
-17.208333, 6.125000, -13.416667
-17.083333, 6.083333, -13.458333
-17.041667, 6.000000, -13.166667
-17.125000, 6.000000, -13.208333
-16.916667, 6.041667, -13.125000
-16.958333, 6.125000, -13.666667
-16.958333, 6.125000, -13.416667
-16.666667, 6.125000, -13.333333
-17.000000, 6.125000, -13.333333
-17.166667, 6.208333, -13.416667
-16.708333, 6.291667, -13.583333
-16.916667, 6.333333, -13.458333
-17.166667, 6.125000, -13.291667
-17.083333, 6.250000, -13.541667
-16.791667, 6.291667, -13.583333
-16.916667, 6.208333, -13.375000
-17.041667, 6.333333, -13.750000
-17.000000, 6.375000, -13.541667
-17.000000, 6.250000, -13.333333
-17.125000, 6.458333, -13.333333
-16.958333, 6.500000, -13.250000
-16.875000, 6.208333, -12.875000
-17.041667, 6.208333, -13.333333
-16.833333, 6.291667, -12.875000
-16.666667, 6.125000, -12.875000
-16.833333, 6.250000, -12.875000
-16.625000, 6.166667, -13.000000
-17.125000, 6.041667, -13.083333
-16.833333, 6.166667, -13.083333
-16.916667, 6.333333, -13.250000
-16.833333, 6.083333, -13.208333
-17.291667, 6.250000, -12.916667
-17.083333, 6.125000, -13.208333
-16.666667, 6.083333, -12.458333
-16.125000, 5.666667, -12.375000
-15.208333, 3.625000, -11.500000
-14.708333, 2.875000, -11.083333
-13.666667, 2.250000, -11.125000
-13.250000, 3.375000, -11.291667
-12.708333, 4.666667, -11.041667
-12.375000, 5.208333, -10.166667
-12.083333, 6.416667, -10.208333
-11.583333, 7.125000, -9.791667
-11.958333, 8.541667, -10.791667
-12.541667, 9.208333, -11.083333
-13.375000, 8.041667, -11.583333
-14.041667, 7.208333, -12.666667
-14.083333, 6.083333, -12.625000
-14.500000, 6.000000, -13.208333
-14.250000, 5.416667, -13.458333
-14.166667, 5.083333, -13.666667
-13.916667, 4.458333, -14.041667
-13.083333, 4.708333, -13.666667
-12.083333, 5.833333, -14.083333
-11.041667, 6.500000, -13.083333
-10.625000, 6.583333, -13.125000
-9.875000, 7.375000, -12.250000
-8.750000, 7.958333, -11.875000
-8.250000, 8.166667, -10.958333
-8.333333, 7.750000, -11.000000
-8.208333, 7.583333, -10.583333
-8.583333, 7.083333, -10.583333
-8.666667, 7.291667, -10.458333
-8.958333, 6.875000, -10.625000
-9.458333, 6.041667, -10.416667
-10.083333, 5.416667, -10.416667
-10.583333, 4.625000, -10.750000
-10.875000, 3.541667, -10.583333
-11.583333, 3.375000, -11.125000
-13.458333, 3.458333, -12.875000
-13.583333, 3.125000, -13.333333
-13.708333, 3.541667, -12.500000
-14.541667, 2.750000, -14.083333
-13.958333, 3.333333, -13.083333
-14.500000, 3.500000, -14.041667
-14.541667, 4.166667, -14.291667
-14.291667, 3.833333, -14.875000
-13.500000, 3.750000, -14.541667
-13.000000, 4.500000, -14.500000
-11.375000, 5.583333, -13.791667
-11.083333, 5.583333, -13.291667
-10.250000, 5.500000, -13.125000
-10.208333, 5.375000, -12.625000
-9.416667, 5.833333, -12.625000
-9.125000, 5.958333, -11.958333
-8.541667, 6.458333, -12.416667
-8.833333, 6.458333, -11.875000
-8.541667, 6.583333, -11.875000
-8.625000, 6.625000, -12.083333
-8.541667, 6.583333, -11.541667
-8.291667, 6.375000, -11.875000
-8.291667, 6.250000, -11.625000
-8.541667, 6.291667, -12.041667
-17.166667, 7.166667, -14.208333
-17.291667, 7.416667, -14.000000
-17.041667, 7.583333, -13.875000
-17.208333, 7.541667, -13.958333
-17.166667, 7.500000, -14.208333
-17.000000, 7.375000, -14.125000
-16.833333, 7.500000, -14.291667
-16.666667, 7.375000, -14.125000
-16.791667, 7.416667, -14.375000
-16.833333, 7.375000, -14.333333
-17.041667, 7.458333, -14.291667
-16.916667, 7.625000, -14.291667
-16.916667, 7.333333, -14.375000
-17.000000, 7.541667, -14.208333
-17.291667, 7.583333, -14.250000
-17.166667, 7.458333, -14.166667
-17.041667, 7.666667, -14.083333
-17.000000, 7.625000, -14.166667
-17.208333, 7.708333, -14.125000
-17.125000, 7.625000, -13.875000
-17.083333, 7.583333, -14.125000
-17.250000, 7.625000, -14.250000
-17.041667, 7.500000, -14.041667
-17.125000, 7.583333, -13.958333
-17.000000, 7.833333, -14.250000
-16.666667, 7.625000, -14.083333
-17.166667, 7.291667, -14.125000
-16.750000, 7.416667, -13.958333
-16.833333, 7.541667, -14.000000
-16.916667, 7.375000, -14.208333
-16.916667, 7.416667, -14.041667
-16.833333, 7.125000, -13.916667
-17.083333, 7.250000, -14.250000
-17.083333, 7.333333, -13.750000
-17.250000, 7.333333, -14.041667
-17.208333, 7.250000, -14.083333
-17.458333, 7.125000, -14.041667
-17.250000, 7.125000, -13.875000
-17.250000, 7.041667, -13.791667
-17.166667, 7.250000, -13.791667
-17.083333, 7.083333, -14.125000
-17.125000, 7.375000, -14.083333
-17.333333, 7.166667, -13.625000
-16.791667, 7.208333, -13.333333
-16.708333, 6.750000, -13.041667
-16.000000, 6.500000, -12.750000
-15.250000, 5.541667, -11.791667
-13.750000, 3.916667, -10.666667
-13.583333, 3.875000, -10.708333
-12.916667, 5.250000, -9.708333
-12.375000, 6.000000, -9.375000
-12.208333, 6.875000, -9.625000
-12.166667, 6.791667, -10.041667
-12.041667, 8.041667, -9.541667
-12.916667, 9.541667, -10.750000
-12.791667, 8.083333, -10.875000
-13.291667, 7.666667, -11.083333
-14.333333, 7.250000, -12.500000
-14.458333, 7.208333, -11.916667
-14.500000, 5.791667, -12.958333
-14.458333, 5.833333, -12.666667
-14.333333, 5.708333, -13.500000
-13.833333, 5.041667, -13.541667
-12.708333, 5.625000, -13.375000
-11.833333, 6.250000, -13.333333
-11.083333, 6.500000, -13.250000
-10.791667, 6.583333, -12.875000
-9.583333, 6.833333, -11.916667
-8.791667, 8.083333, -11.875000
-7.958333, 8.291667, -11.083333
-7.583333, 7.250000, -10.625000
-7.791667, 7.125000, -10.208333
-8.125000, 7.458333, -10.458333
-8.416667, 7.166667, -10.416667
-8.791667, 6.125000, -10.583333
-9.000000, 5.791667, -10.208333
-9.541667, 4.583333, -10.000000
-10.208333, 3.791667, -10.750000
-11.125000, 4.083333, -11.333333
-11.916667, 3.125000, -11.500000
-12.041667, 3.000000, -11.416667
-12.750000, 3.291667, -12.416667
-13.041667, 3.000000, -13.458333
-12.833333, 2.125000, -13.041667
-13.166667, 2.125000, -13.666667
-13.041667, 2.250000, -14.750000
-12.541667, 2.541667, -13.750000
-12.166667, 3.666667, -14.750000
-11.500000, 4.791667, -13.416667
-10.333333, 5.208333, -13.958333
-9.208333, 6.250000, -12.833333
-8.041667, 7.416667, -12.708333
-7.875000, 7.875000, -12.416667
-7.791667, 7.458333, -11.833333
-7.541667, 7.916667, -12.000000
-7.291667, 8.583333, -10.875000
-7.291667, 7.583333, -11.375000
-7.541667, 6.666667, -11.416667
-7.958333, 6.291667, -12.166667
-7.833333, 5.958333, -11.666667
-8.083333, 6.750000, -11.333333
-8.416667, 6.333333, -12.041667
-8.708333, 6.250000, -12.250000
-8.916667, 5.500000, -12.208333
-17.583333, 6.541667, -14.083333
-17.375000, 6.541667, -13.666667
-17.333333, 6.375000, -13.750000
-17.333333, 6.625000, -13.875000
-17.166667, 6.625000, -13.791667
-17.333333, 6.583333, -13.875000
-17.208333, 6.541667, -13.541667
-17.208333, 6.666667, -13.541667
-17.375000, 6.250000, -13.583333
-17.458333, 6.416667, -13.666667
-17.541667, 6.458333, -13.750000
-17.375000, 6.750000, -13.916667
-17.458333, 6.875000, -13.958333
-17.416667, 6.750000, -13.708333
-17.333333, 7.000000, -13.791667
-17.250000, 6.833333, -13.875000
-17.333333, 6.875000, -13.750000
-17.541667, 6.875000, -14.166667
-17.291667, 6.791667, -13.875000
-17.375000, 6.541667, -13.916667
-17.625000, 6.791667, -14.000000
-17.333333, 6.625000, -13.625000
-17.333333, 6.875000, -13.541667
-17.291667, 6.666667, -13.916667
-17.333333, 6.791667, -13.916667
-17.375000, 6.625000, -13.625000
-17.500000, 6.666667, -13.958333
-17.541667, 6.833333, -13.416667
-16.666667, 5.958333, -12.625000
-16.541667, 5.416667, -12.583333
-15.500000, 4.375000, -11.166667
-14.166667, 3.291667, -10.833333
-13.416667, 3.208333, -11.291667
-13.458333, 4.458333, -10.833333
-12.708333, 5.875000, -10.541667
-12.583333, 6.750000, -9.750000
-11.916667, 6.666667, -9.625000
-12.208333, 7.625000, -10.541667
-12.500000, 8.583333, -11.291667
-13.250000, 8.000000, -11.958333
-13.833333, 7.166667, -12.375000
-14.125000, 6.750000, -13.166667
-14.333333, 6.708333, -12.791667
-14.625000, 6.875000, -13.333333
-14.541667, 6.833333, -13.625000
-14.000000, 6.458333, -13.916667
-13.458333, 6.041667, -13.333333
-12.708333, 6.208333, -13.208333
-12.083333, 6.583333, -13.458333
-11.666667, 6.541667, -12.833333
-11.416667, 6.583333, -12.833333
-10.791667, 6.708333, -12.708333
-10.500000, 7.125000, -12.416667
-9.458333, 7.583333, -11.958333
-9.083333, 7.416667, -11.541667
-9.083333, 7.333333, -11.083333
-8.958333, 7.166667, -11.000000
-8.791667, 7.166667, -10.541667
-8.875000, 7.416667, -10.250000
-8.875000, 6.500000, -10.291667
-9.291667, 5.958333, -10.208333
-10.125000, 4.708333, -10.875000
-10.416667, 3.583333, -10.875000
-11.375000, 3.625000, -11.166667
-11.375000, 3.583333, -11.916667
-11.750000, 3.500000, -12.208333
-12.416667, 3.208333, -12.500000
-12.708333, 2.625000, -12.625000
-12.583333, 2.458333, -13.208333
-12.416667, 2.541667, -13.625000
-12.583333, 2.416667, -14.041667
-12.208333, 2.208333, -14.625000
-11.458333, 2.416667, -14.250000
-10.791667, 2.500000, -14.166667
-10.458333, 3.333333, -14.250000
-10.333333, 4.166667, -14.125000
-9.791667, 4.541667, -14.125000
-9.333333, 4.916667, -13.875000
-9.000000, 5.875000, -13.666667
-8.125000, 6.500000, -13.458333
-7.708333, 7.291667, -12.625000
-7.458333, 7.125000, -12.375000
-7.291667, 7.333333, -11.708333
-7.375000, 7.958333, -11.666667
-7.541667, 8.541667, -11.208333
